*CREATOR
msr_cutter.exe,[V5.28.00]
msr2csv.exe,[V5.28.00]

*STARTTIME
6/30/2016,10:34:52 AM,

*MODUL
NAME,MSR308918,MSR308918,MSR308918,MSR308918,MSR308918
*NAME
NAME,FH Logger,FH Logger,FH Logger,FH Logger,FH Logger

ID,[C26113 V5.24],[C26113 V5.24],[C26113 V5.24],[C26113 V5.24],[C26113 V5.24]

*CHANNEL
TIME,p,T_p,RH,T_RH,T

*UNIT
,mbar,°C,%,°C,°C

*LIMITS
ALARM,,,,,
RECRD,,,,,
LIMIT1,,,,,
LIMIT2,,,,,

*DATA
6/30/2016 12:44:38 PM.719,251.4,0.699999988079071,20.9,-30.3400001525879,-30.6
6/30/2016 12:44:39 PM.719,251.2,0.699999988079071,20.9,-30.3700008392334,-30.7
6/30/2016 12:44:40 PM.719,251.1,0.699999988079071,20.9,-30.3899993896484,-30.8
6/30/2016 12:44:41 PM.719,250.8,0.699999988079071,20.9,-30.3899993896484,-30.6
6/30/2016 12:44:42 PM.719,250.7,0.699999988079071,20.9,-30.3899993896484,-30.6
6/30/2016 12:44:43 PM.719,250.4,0.600000023841858,20.9,-30.3500003814697,-30.6
6/30/2016 12:44:44 PM.719,250.3,0.600000023841858,20.9,-30.4099998474121,-30.6
6/30/2016 12:44:45 PM.719,250.2,0.600000023841858,20.8,-30.4799995422363,-30.6
6/30/2016 12:44:46 PM.719,250.0,0.600000023841858,20.8,-30.4699993133545,-30.6
6/30/2016 12:44:47 PM.719,249.9,0.600000023841858,20.8,-30.4699993133545,-30.6
6/30/2016 12:44:48 PM.719,249.6,0.600000023841858,20.8,-30.4699993133545,-30.6
6/30/2016 12:44:49 PM.719,249.4,0.600000023841858,20.8,-30.4500007629395,-30.6
6/30/2016 12:44:50 PM.719,249.3,0.600000023841858,20.8,-30.4300003051758,-30.6
6/30/2016 12:44:51 PM.719,249.1,0.5,20.7,-30.4899997711182,-30.6
6/30/2016 12:44:52 PM.719,248.8,0.5,20.7,-30.4899997711182,-30.7
6/30/2016 12:44:53 PM.719,248.7,0.5,20.7,-30.5699996948242,-30.7
6/30/2016 12:44:54 PM.719,248.5,0.5,20.6,-30.6100006103516,-30.8
6/30/2016 12:44:55 PM.719,248.3,0.5,20.6,-30.6900005340576,-30.9
6/30/2016 12:44:56 PM.719,248.0,0.5,20.6,-30.75,-31.0
6/30/2016 12:44:57 PM.719,247.9,0.5,20.6,-30.8299999237061,-31.3
6/30/2016 12:44:58 PM.719,247.7,0.5,20.6,-30.8500003814697,-31.4
6/30/2016 12:44:59 PM.719,247.5,0.400000005960464,20.6,-30.8899993896484,-31.6
6/30/2016 12:45:00 PM.719,247.3,0.400000005960464,20.5,-30.9500007629395,-31.6
6/30/2016 12:45:01 PM.719,247.1,0.400000005960464,20.5,-30.9699993133545,-31.7
6/30/2016 12:45:02 PM.719,246.8,0.400000005960464,20.5,-30.9899997711182,-31.6
6/30/2016 12:45:03 PM.719,246.7,0.400000005960464,20.4,-30.9899997711182,-31.6
6/30/2016 12:45:04 PM.719,246.4,0.400000005960464,20.4,-31.0300006866455,-31.6
6/30/2016 12:45:05 PM.719,246.2,0.400000005960464,20.4,-31.0699996948242,-31.6
6/30/2016 12:45:06 PM.719,246.0,0.400000005960464,20.4,-31.0900001525879,-31.9
6/30/2016 12:45:07 PM.719,245.7,0.200000002980232,20.4,-31.1299991607666,-32.0
6/30/2016 12:45:08 PM.719,245.5,0.200000002980232,20.3,-31.1499996185303,-31.9
6/30/2016 12:45:09 PM.719,245.5,0.200000002980232,20.3,-31.2099990844727,-31.8
6/30/2016 12:45:10 PM.719,245.2,0.200000002980232,20.3,-31.25,-31.8
6/30/2016 12:45:11 PM.719,245.0,0.200000002980232,20.2,-31.2900009155273,-31.8
6/30/2016 12:45:12 PM.719,244.9,0.200000002980232,20.2,-31.3700008392334,-32.0
6/30/2016 12:45:13 PM.719,244.7,0.200000002980232,20.2,-31.4099998474121,-32.1
6/30/2016 12:45:14 PM.719,244.5,0.100000001490116,20.2,-31.4500007629395,-32.3
6/30/2016 12:45:15 PM.719,244.4,0.100000001490116,20.1,-31.4500007629395,-32.3
6/30/2016 12:45:16 PM.719,244.2,0.100000001490116,20.1,-31.4699993133545,-32.4
6/30/2016 12:45:17 PM.719,244.1,0.100000001490116,20.1,-31.4500007629395,-32.3
6/30/2016 12:45:18 PM.719,243.9,0.100000001490116,20.1,-31.4500007629395,-32.3
6/30/2016 12:45:19 PM.719,243.9,0.100000001490116,20.1,-31.4699993133545,-32.3
6/30/2016 12:45:20 PM.719,243.7,0.100000001490116,20.1,-31.4899997711182,-32.3
6/30/2016 12:45:21 PM.719,243.5,0.100000001490116,20.0,-31.5100002288818,-32.4
6/30/2016 12:45:22 PM.719,243.4,0,20.0,-31.5100002288818,-32.4
6/30/2016 12:45:23 PM.719,243.1,0,19.9,-31.5699996948242,-32.3
6/30/2016 12:45:24 PM.719,243.0,0,19.9,-31.6100006103516,-32.3
6/30/2016 12:45:25 PM.719,242.8,0,19.9,-31.6499996185303,-32.3
6/30/2016 12:45:26 PM.719,242.6,0,19.9,-31.75,-32.3
6/30/2016 12:45:27 PM.719,242.4,0,19.9,-31.7900009155273,-32.4
6/30/2016 12:45:28 PM.719,242.3,0,19.8,-31.8500003814697,-32.4
6/30/2016 12:45:29 PM.719,242.1,-0.100000001490116,19.8,-31.8899993896484,-32.5
6/30/2016 12:45:30 PM.719,241.9,-0.100000001490116,19.8,-31.8500003814697,-32.6
6/30/2016 12:45:31 PM.719,241.6,-0.100000001490116,19.7,-31.8500003814697,-32.6
6/30/2016 12:45:32 PM.719,241.4,-0.100000001490116,19.7,-31.8099994659424,-32.6
6/30/2016 12:45:33 PM.719,241.4,-0.100000001490116,19.7,-31.8299999237061,-32.6
6/30/2016 12:45:34 PM.719,241.2,-0.100000001490116,19.7,-31.8700008392334,-32.5
6/30/2016 12:45:35 PM.719,241.0,-0.100000001490116,19.7,-31.8700008392334,-32.5
6/30/2016 12:45:36 PM.719,240.8,-0.200000002980232,19.7,-31.8899993896484,-32.4
6/30/2016 12:45:37 PM.719,240.7,-0.200000002980232,19.6,-31.8899993896484,-32.4
6/30/2016 12:45:38 PM.719,240.4,-0.200000002980232,19.6,-31.9300003051758,-32.3
6/30/2016 12:45:39 PM.719,240.3,-0.200000002980232,19.6,-31.9300003051758,-32.3
6/30/2016 12:45:40 PM.719,240.2,-0.200000002980232,19.6,-31.9500007629395,-32.1
6/30/2016 12:45:41 PM.719,240.0,-0.200000002980232,19.5,-31.9899997711182,-32.1
6/30/2016 12:45:42 PM.719,239.9,-0.200000002980232,19.5,-31.9899997711182,-32.0
6/30/2016 12:45:43 PM.719,239.8,-0.200000002980232,19.5,-31.9899997711182,-31.9
6/30/2016 12:45:44 PM.719,239.6,-0.400000005960464,19.5,-32.0099983215332,-31.9
6/30/2016 12:45:45 PM.719,239.4,-0.400000005960464,19.5,-32.0299987792969,-31.8
6/30/2016 12:45:46 PM.719,239.3,-0.400000005960464,19.5,-32.0299987792969,-31.8
6/30/2016 12:45:47 PM.719,239.1,-0.400000005960464,19.5,-32.0900001525879,-31.6
6/30/2016 12:45:48 PM.719,238.9,-0.400000005960464,19.4,-32.1100006103516,-31.6
6/30/2016 12:45:49 PM.719,238.8,-0.400000005960464,19.4,-32.1699981689453,-31.5
6/30/2016 12:45:50 PM.719,238.6,-0.400000005960464,19.3,-32.2099990844727,-31.5
6/30/2016 12:45:51 PM.719,238.5,-0.400000005960464,19.3,-32.25,-31.4
6/30/2016 12:45:52 PM.719,238.3,-0.5,19.3,-32.310001373291,-31.5
6/30/2016 12:45:53 PM.719,238.1,-0.5,19.3,-32.3899993896484,-31.6
6/30/2016 12:45:54 PM.719,238.0,-0.5,19.2,-32.4500007629395,-31.8
6/30/2016 12:45:55 PM.719,237.8,-0.5,19.2,-32.4900016784668,-31.9
6/30/2016 12:45:56 PM.719,237.7,-0.5,19.2,-32.5299987792969,-32.1
6/30/2016 12:45:57 PM.719,237.5,-0.5,19.1,-32.5299987792969,-32.3
6/30/2016 12:45:58 PM.719,237.3,-0.5,19.1,-32.5699996948242,-32.4
6/30/2016 12:45:59 PM.719,237.3,-0.5,19.1,-32.5699996948242,-32.4
6/30/2016 12:46:00 PM.719,237.1,-0.5,19.1,-32.5699996948242,-32.3
6/30/2016 12:46:01 PM.719,237.0,-0.600000023841858,19.0,-32.5499992370605,-32.2
6/30/2016 12:46:02 PM.719,236.8,-0.600000023841858,19.0,-32.5900001525879,-32.1
6/30/2016 12:46:03 PM.719,236.7,-0.600000023841858,19.0,-32.6100006103516,-32.1
6/30/2016 12:46:04 PM.719,236.4,-0.600000023841858,19.0,-32.6699981689453,-32.0
6/30/2016 12:46:05 PM.719,236.3,-0.600000023841858,19.0,-32.689998626709,-31.9
6/30/2016 12:46:06 PM.719,236.2,-0.600000023841858,18.9,-32.689998626709,-31.9
6/30/2016 12:46:07 PM.719,236.0,-0.600000023841858,18.9,-32.75,-31.9
6/30/2016 12:46:08 PM.719,235.9,-0.600000023841858,18.9,-32.810001373291,-31.9
6/30/2016 12:46:09 PM.719,235.8,-0.600000023841858,18.8,-32.8499984741211,-32.0
6/30/2016 12:46:10 PM.719,235.5,-0.699999988079071,18.8,-32.8899993896484,-32.0
6/30/2016 12:46:11 PM.719,235.4,-0.699999988079071,18.8,-32.8899993896484,-32.0
6/30/2016 12:46:12 PM.719,235.2,-0.699999988079071,18.8,-32.9300003051758,-32.0
6/30/2016 12:46:13 PM.719,235.0,-0.699999988079071,18.7,-32.9700012207031,-32.0
6/30/2016 12:46:14 PM.719,234.9,-0.699999988079071,18.7,-32.9900016784668,-32.0
6/30/2016 12:46:15 PM.719,234.7,-0.699999988079071,18.7,-33.0099983215332,-32.1
6/30/2016 12:46:16 PM.719,234.5,-0.699999988079071,18.6,-33.0499992370605,-32.1
6/30/2016 12:46:17 PM.719,234.4,-0.800000011920929,18.6,-33.0299987792969,-32.1
6/30/2016 12:46:18 PM.719,234.2,-0.800000011920929,18.6,-33.0900001525879,-32.1
6/30/2016 12:46:19 PM.719,234.1,-0.800000011920929,18.6,-33.1699981689453,-32.1
6/30/2016 12:46:20 PM.719,233.9,-0.800000011920929,18.5,-33.2299995422363,-32.1
6/30/2016 12:46:21 PM.719,233.8,-0.800000011920929,18.5,-33.2700004577637,-32.0
6/30/2016 12:46:22 PM.719,233.6,-0.800000011920929,18.5,-33.310001373291,-32.0
6/30/2016 12:46:23 PM.719,233.3,-0.800000011920929,18.4,-33.3699989318848,-32.0
6/30/2016 12:46:24 PM.719,233.2,-0.800000011920929,18.5,-33.3899993896484,-32.1
6/30/2016 12:46:25 PM.719,233.1,-0.800000011920929,18.3,-33.4900016784668,-32.1
6/30/2016 12:46:26 PM.719,233.0,-1,18.3,-33.5699996948242,-32.1
6/30/2016 12:46:27 PM.719,232.7,-1,18.3,-33.6500015258789,-32.3
6/30/2016 12:46:28 PM.719,232.6,-1,18.3,-33.7299995422363,-32.4
6/30/2016 12:46:29 PM.719,232.4,-1,18.2,-33.8300018310547,-32.5
6/30/2016 12:46:30 PM.719,232.3,-1,18.2,-33.9099998474121,-32.8
6/30/2016 12:46:31 PM.719,232.1,-1,18.1,-33.9700012207031,-33.1
6/30/2016 12:46:32 PM.719,231.9,-1,18.1,-34.0499992370605,-33.3
6/30/2016 12:46:33 PM.719,231.7,-1,18.0,-34.0900001525879,-33.3
6/30/2016 12:46:34 PM.719,231.6,-1.10000002384186,18.0,-34.189998626709,-33.4
6/30/2016 12:46:35 PM.719,231.5,-1.10000002384186,18.0,-34.2700004577637,-33.6
6/30/2016 12:46:36 PM.719,231.3,-1.10000002384186,18.0,-34.3499984741211,-33.6
6/30/2016 12:46:37 PM.719,231.0,-1.10000002384186,17.9,-34.4099998474121,-33.9
6/30/2016 12:46:38 PM.719,230.9,-1.10000002384186,17.9,-34.5099983215332,-33.9
6/30/2016 12:46:39 PM.719,230.7,-1.10000002384186,17.9,-34.5699996948242,-34.0
6/30/2016 12:46:40 PM.719,230.6,-1.10000002384186,17.8,-34.6300010681152,-34.0
6/30/2016 12:46:41 PM.719,230.4,-1.10000002384186,17.8,-34.689998626709,-34.0
6/30/2016 12:46:42 PM.719,230.1,-1.20000004768372,17.8,-34.689998626709,-34.1
6/30/2016 12:46:43 PM.719,230.0,-1.20000004768372,17.8,-34.689998626709,-34.3
6/30/2016 12:46:44 PM.719,229.9,-1.20000004768372,17.8,-34.7299995422363,-34.4
6/30/2016 12:46:45 PM.719,229.7,-1.20000004768372,17.8,-34.75,-34.4
6/30/2016 12:46:46 PM.719,229.6,-1.20000004768372,17.7,-34.75,-34.4
6/30/2016 12:46:47 PM.719,229.4,-1.20000004768372,17.7,-34.7700004577637,-34.4
6/30/2016 12:46:48 PM.719,229.1,-1.20000004768372,17.7,-34.7599983215332,-34.4
6/30/2016 12:46:49 PM.719,229.0,-1.20000004768372,17.6,-34.7900009155273,-34.4
6/30/2016 12:46:50 PM.719,228.9,-1.20000004768372,17.6,-34.8499984741211,-34.4
6/30/2016 12:46:51 PM.719,228.6,-1.29999995231628,17.5,-34.8699989318848,-34.3
6/30/2016 12:46:52 PM.719,228.5,-1.29999995231628,17.5,-34.9099998474121,-34.3
6/30/2016 12:46:53 PM.719,228.5,-1.29999995231628,17.5,-34.9700012207031,-34.1
6/30/2016 12:46:54 PM.719,228.5,-1.29999995231628,17.5,-34.9900016784668,-34.1
6/30/2016 12:46:55 PM.719,228.3,-1.29999995231628,17.5,-35.0699996948242,-34.1
6/30/2016 12:46:56 PM.719,228.0,-1.29999995231628,17.5,-35.1500015258789,-34.0
6/30/2016 12:46:57 PM.719,227.9,-1.29999995231628,17.4,-35.2200012207031,-34.0
6/30/2016 12:46:58 PM.719,227.7,-1.29999995231628,17.4,-35.2900009155273,-34.1
6/30/2016 12:46:59 PM.719,227.6,-1.39999997615814,17.3,-35.3899993896484,-34.3
6/30/2016 12:47:00 PM.719,227.4,-1.39999997615814,17.3,-35.4700012207031,-34.4
6/30/2016 12:47:01 PM.719,227.2,-1.39999997615814,17.3,-35.5299987792969,-34.5
6/30/2016 12:47:02 PM.719,227.0,-1.39999997615814,17.3,-35.6300010681152,-34.6
6/30/2016 12:47:03 PM.719,226.9,-1.39999997615814,17.2,-35.75,-34.7
6/30/2016 12:47:04 PM.719,226.7,-1.39999997615814,17.2,-35.8300018310547,-34.9
6/30/2016 12:47:05 PM.719,226.6,-1.39999997615814,17.1,-35.9300003051758,-35.0
6/30/2016 12:47:06 PM.719,226.3,-1.39999997615814,17.1,-36.0099983215332,-35.1
6/30/2016 12:47:07 PM.719,226.1,-1.60000002384186,17.0,-36.1100006103516,-35.3
6/30/2016 12:47:08 PM.719,226.0,-1.60000002384186,17.0,-36.189998626709,-35.4
6/30/2016 12:47:09 PM.719,225.9,-1.60000002384186,17.0,-36.2700004577637,-35.6
6/30/2016 12:47:10 PM.719,225.8,-1.60000002384186,17.0,-36.2700004577637,-35.8
6/30/2016 12:47:11 PM.719,225.6,-1.60000002384186,17.0,-36.310001373291,-35.8
6/30/2016 12:47:12 PM.719,225.5,-1.60000002384186,16.9,-36.3899993896484,-35.9
6/30/2016 12:47:13 PM.719,225.3,-1.60000002384186,16.9,-36.4700012207031,-35.9
6/30/2016 12:47:14 PM.719,225.2,-1.60000002384186,16.8,-36.4700012207031,-36.0
6/30/2016 12:47:15 PM.719,225.1,-1.60000002384186,16.9,-36.5,-36.1
6/30/2016 12:47:16 PM.719,225.0,-1.60000002384186,16.8,-36.5299987792969,-36.6
6/30/2016 12:47:17 PM.719,224.7,-1.70000004768372,16.8,-36.5699996948242,-37.1
6/30/2016 12:47:18 PM.719,224.5,-1.70000004768372,16.7,-36.6500015258789,-37.5
6/30/2016 12:47:19 PM.719,224.5,-1.70000004768372,16.7,-36.7400016784668,-37.8
6/30/2016 12:47:20 PM.719,224.3,-1.70000004768372,16.7,-36.8300018310547,-38.1
6/30/2016 12:47:21 PM.719,224.1,-1.70000004768372,16.7,-36.9300003051758,-38.4
6/30/2016 12:47:22 PM.719,224.0,-1.70000004768372,16.6,-37.0499992370605,-38.4
6/30/2016 12:47:23 PM.719,223.7,-1.70000004768372,16.6,-37.1300010681152,-38.5
6/30/2016 12:47:24 PM.719,223.4,-1.70000004768372,16.6,-37.2299995422363,-38.5
6/30/2016 12:47:25 PM.719,223.2,-1.79999995231628,16.5,-37.3300018310547,-38.6
6/30/2016 12:47:26 PM.719,223.1,-1.79999995231628,16.5,-37.4300003051758,-38.7
6/30/2016 12:47:27 PM.719,223.0,-1.79999995231628,16.4,-37.5099983215332,-38.9
6/30/2016 12:47:28 PM.719,222.8,-1.79999995231628,16.4,-37.5900001525879,-39.0
6/30/2016 12:47:29 PM.719,222.5,-1.79999995231628,16.4,-37.6500015258789,-39.2
6/30/2016 12:47:30 PM.719,222.4,-1.79999995231628,16.4,-37.7099990844727,-39.1
6/30/2016 12:47:31 PM.719,222.3,-1.79999995231628,16.4,-37.75,-39.3
6/30/2016 12:47:32 PM.719,222.1,-1.79999995231628,16.3,-37.8300018310547,-39.5
6/30/2016 12:47:33 PM.719,221.9,-1.79999995231628,16.3,-37.8899993896484,-39.6
6/30/2016 12:47:34 PM.719,221.8,-1.89999997615814,16.3,-38.0099983215332,-39.6
6/30/2016 12:47:35 PM.719,221.6,-1.89999997615814,16.2,-38.1100006103516,-39.7
6/30/2016 12:47:36 PM.719,221.5,-1.89999997615814,16.2,-38.1800003051758,-39.7
6/30/2016 12:47:37 PM.719,221.4,-1.89999997615814,16.1,-38.2099990844727,-39.8
6/30/2016 12:47:38 PM.719,221.1,-1.89999997615814,16.1,-38.25,-39.8
6/30/2016 12:47:39 PM.719,221.0,-1.89999997615814,16.1,-38.310001373291,-39.9
6/30/2016 12:47:40 PM.719,220.8,-1.89999997615814,16.1,-38.4099998474121,-40.0
6/30/2016 12:47:41 PM.719,220.7,-1.89999997615814,16.0,-38.5099983215332,-40.1
6/30/2016 12:47:42 PM.719,220.5,-1.89999997615814,16.0,-38.6100006103516,-40.6
6/30/2016 12:47:43 PM.719,220.4,-2,16.0,-38.7099990844727,-40.9
6/30/2016 12:47:44 PM.719,220.1,-2,16.0,-38.810001373291,-41.3
6/30/2016 12:47:45 PM.719,220.0,-2,15.9,-38.9300003051758,-41.5
6/30/2016 12:47:46 PM.719,219.9,-2,15.9,-39.0099983215332,-41.7
6/30/2016 12:47:47 PM.719,219.7,-2,15.8,-39.1300010681152,-41.9
6/30/2016 12:47:48 PM.719,219.5,-2,15.8,-39.2299995422363,-41.7
6/30/2016 12:47:49 PM.719,219.3,-2,15.8,-39.2900009155273,-41.5
6/30/2016 12:47:50 PM.719,219.3,-2.20000004768372,15.7,-39.3899993896484,-41.5
6/30/2016 12:47:51 PM.719,219.1,-2.20000004768372,15.7,-39.4900016784668,-41.5
6/30/2016 12:47:52 PM.719,219.1,-2.20000004768372,15.7,-39.5699996948242,-41.5
6/30/2016 12:47:53 PM.719,218.9,-2.20000004768372,15.7,-39.5900001525879,-41.5
6/30/2016 12:47:54 PM.719,218.7,-2.20000004768372,15.6,-39.5900001525879,-41.5
6/30/2016 12:47:55 PM.719,218.6,-2.20000004768372,15.6,-39.5900001525879,-41.5
6/30/2016 12:47:56 PM.719,218.4,-2.20000004768372,15.6,-39.5900001525879,-41.6
6/30/2016 12:47:57 PM.719,218.3,-2.20000004768372,15.5,-39.5900001525879,-41.6
6/30/2016 12:47:58 PM.719,218.0,-2.20000004768372,15.5,-39.5900001525879,-41.6
6/30/2016 12:47:59 PM.719,217.9,-2.20000004768372,15.5,-39.5900001525879,-41.7
6/30/2016 12:48:00 PM.719,217.6,-2.29999995231628,15.5,-39.5900001525879,-41.8
6/30/2016 12:48:01 PM.719,217.5,-2.29999995231628,15.5,-39.5900001525879,-41.8
6/30/2016 12:48:02 PM.719,217.4,-2.29999995231628,15.4,-39.5900001525879,-41.8
6/30/2016 12:48:03 PM.719,217.1,-2.29999995231628,15.4,-39.5900001525879,-41.9
6/30/2016 12:48:04 PM.719,217.0,-2.29999995231628,15.4,-39.5900001525879,-41.9
6/30/2016 12:48:05 PM.719,216.9,-2.29999995231628,15.4,-39.5900001525879,-42.0
6/30/2016 12:48:06 PM.719,216.8,-2.29999995231628,15.4,-39.5900001525879,-42.0
6/30/2016 12:48:07 PM.719,216.6,-2.29999995231628,15.4,-39.5900001525879,-42.1
6/30/2016 12:48:08 PM.719,216.4,-2.40000009536743,15.3,-39.5900001525879,-42.1
6/30/2016 12:48:09 PM.719,216.3,-2.40000009536743,15.3,-39.5900001525879,-42.1
6/30/2016 12:48:10 PM.719,216.2,-2.40000009536743,15.3,-39.5900001525879,-42.1
6/30/2016 12:48:11 PM.719,216.1,-2.40000009536743,15.3,-39.5900001525879,-42.0
6/30/2016 12:48:12 PM.719,216.1,-2.40000009536743,15.2,-39.5900001525879,-42.0
6/30/2016 12:48:13 PM.719,215.9,-2.40000009536743,15.2,-39.5900001525879,-41.9
6/30/2016 12:48:14 PM.719,215.9,-2.40000009536743,15.2,-39.5900001525879,-41.8
6/30/2016 12:48:15 PM.719,215.8,-2.40000009536743,15.2,-39.5900001525879,-41.6
6/30/2016 12:48:16 PM.719,215.8,-2.40000009536743,15.2,-39.5900001525879,-41.5
6/30/2016 12:48:17 PM.719,215.8,-2.40000009536743,15.2,-39.5900001525879,-41.4
6/30/2016 12:48:18 PM.719,215.6,-2.5,15.2,-39.5900001525879,-41.3
6/30/2016 12:48:19 PM.719,215.5,-2.5,15.2,-39.5900001525879,-41.3
6/30/2016 12:48:20 PM.719,215.3,-2.5,15.2,-39.5900001525879,-41.4
6/30/2016 12:48:21 PM.719,215.3,-2.5,15.1,-39.5900001525879,-41.8
6/30/2016 12:48:22 PM.719,215.2,-2.5,15.1,-39.5900001525879,-42.0
6/30/2016 12:48:23 PM.719,215.1,-2.5,15.1,-39.5900001525879,-42.2
6/30/2016 12:48:24 PM.719,215.1,-2.5,15.1,-39.5900001525879,-42.3
6/30/2016 12:48:25 PM.719,214.9,-2.5,15.1,-39.5900001525879,-42.4
6/30/2016 12:48:26 PM.719,214.8,-2.5,15.1,-39.5900001525879,-42.4
6/30/2016 12:48:27 PM.719,214.7,-2.70000004768372,15.1,-39.5900001525879,-42.4
6/30/2016 12:48:28 PM.719,214.6,-2.70000004768372,15.1,-39.5900001525879,-42.5
6/30/2016 12:48:29 PM.719,214.6,-2.70000004768372,15.1,-39.5900001525879,-42.7
6/30/2016 12:48:30 PM.719,214.5,-2.70000004768372,15.1,-39.5900001525879,-42.8
6/30/2016 12:48:31 PM.719,214.4,-2.70000004768372,15.1,-39.5900001525879,-42.7
6/30/2016 12:48:32 PM.719,214.3,-2.70000004768372,15.0,-39.5900001525879,-42.8
6/30/2016 12:48:33 PM.719,214.2,-2.70000004768372,15.0,-39.5900001525879,-43.0
6/30/2016 12:48:34 PM.719,214.1,-2.70000004768372,15.0,-39.5900001525879,-42.9
6/30/2016 12:48:35 PM.719,214.0,-2.70000004768372,15.1,-39.5900001525879,-42.8
6/30/2016 12:48:36 PM.719,213.8,-2.70000004768372,15.1,-39.5900001525879,-42.8
6/30/2016 12:48:37 PM.719,213.8,-2.70000004768372,15.1,-39.5900001525879,-42.8
6/30/2016 12:48:38 PM.719,213.6,-2.70000004768372,15.1,-39.5900001525879,-42.8
6/30/2016 12:48:39 PM.719,213.6,-2.79999995231628,15.1,-39.5900001525879,-42.6
6/30/2016 12:48:40 PM.719,213.5,-2.79999995231628,15.1,-39.5900001525879,-42.4
6/30/2016 12:48:41 PM.719,213.6,-2.79999995231628,15.0,-39.5900001525879,-42.3
6/30/2016 12:48:42 PM.719,213.4,-2.79999995231628,15.1,-39.5900001525879,-42.4
6/30/2016 12:48:43 PM.719,213.2,-2.79999995231628,15.1,-39.5900001525879,-42.6
6/30/2016 12:48:44 PM.719,213.2,-2.79999995231628,15.0,-39.5900001525879,-42.8
6/30/2016 12:48:45 PM.719,213.2,-2.79999995231628,15.0,-39.5900001525879,-42.8
6/30/2016 12:48:46 PM.719,213.1,-2.79999995231628,15.0,-39.5900001525879,-42.8
6/30/2016 12:48:47 PM.719,213.0,-2.79999995231628,15.0,-39.5900001525879,-42.8
6/30/2016 12:48:48 PM.719,212.9,-2.79999995231628,15.0,-39.5900001525879,-42.6
6/30/2016 12:48:49 PM.719,212.8,-2.79999995231628,15.0,-39.5900001525879,-42.6
6/30/2016 12:48:50 PM.719,212.8,-2.79999995231628,15.0,-39.5900001525879,-42.6
6/30/2016 12:48:51 PM.719,212.7,-2.79999995231628,15.0,-39.5900001525879,-42.6
6/30/2016 12:48:52 PM.719,212.5,-2.79999995231628,15.0,-39.5900001525879,-42.5
6/30/2016 12:48:53 PM.719,212.5,-2.90000009536743,15.0,-39.5900001525879,-42.5
6/30/2016 12:48:54 PM.719,212.4,-2.90000009536743,15.0,-39.5900001525879,-42.5
6/30/2016 12:48:55 PM.719,212.3,-2.90000009536743,15.0,-39.5900001525879,-42.4
6/30/2016 12:48:56 PM.719,212.2,-2.90000009536743,15.0,-39.5900001525879,-42.4
6/30/2016 12:48:57 PM.719,212.2,-2.90000009536743,15.0,-39.5900001525879,-42.3
6/30/2016 12:48:58 PM.719,212.1,-2.90000009536743,15.0,-39.5900001525879,-42.3
6/30/2016 12:48:59 PM.719,212.0,-2.90000009536743,15.0,-39.5900001525879,-42.1
6/30/2016 12:49:00 PM.719,212.0,-2.90000009536743,14.9,-39.5900001525879,-42.1
6/30/2016 12:49:01 PM.719,211.9,-2.90000009536743,15.0,-39.5900001525879,-42.2
6/30/2016 12:49:02 PM.719,211.8,-2.90000009536743,15.0,-39.5900001525879,-42.1
6/30/2016 12:49:03 PM.719,211.7,-2.90000009536743,15.0,-39.5900001525879,-42.0
6/30/2016 12:49:04 PM.719,211.6,-2.90000009536743,15.0,-39.5900001525879,-41.8
6/30/2016 12:49:05 PM.719,211.6,-2.90000009536743,15.0,-39.5900001525879,-41.8
6/30/2016 12:49:06 PM.719,211.4,-2.90000009536743,15.0,-39.5900001525879,-41.6
6/30/2016 12:49:07 PM.719,211.3,-2.90000009536743,15.0,-39.5900001525879,-41.5
6/30/2016 12:49:08 PM.719,211.2,-2.90000009536743,15.0,-39.5900001525879,-41.4
6/30/2016 12:49:09 PM.719,211.1,-2.90000009536743,15.0,-39.5900001525879,-41.3
6/30/2016 12:49:10 PM.719,211.1,-2.90000009536743,15.0,-39.5900001525879,-41.1
6/30/2016 12:49:11 PM.719,211.0,-3,14.9,-39.5900001525879,-40.9
6/30/2016 12:49:12 PM.719,211.0,-3,14.9,-39.5900001525879,-40.8
6/30/2016 12:49:13 PM.719,210.8,-3,14.9,-39.5900001525879,-40.6
6/30/2016 12:49:14 PM.719,210.7,-3,14.9,-39.5900001525879,-40.5
6/30/2016 12:49:15 PM.719,210.6,-3,14.9,-39.5900001525879,-40.4
6/30/2016 12:49:16 PM.719,210.4,-3,14.9,-39.5900001525879,-40.3
6/30/2016 12:49:17 PM.719,210.4,-3,14.9,-39.5900001525879,-40.2
6/30/2016 12:49:18 PM.719,210.4,-3,14.8,-39.5900001525879,-40.1
6/30/2016 12:49:19 PM.719,210.2,-3,14.9,-39.5900001525879,-40.0
6/30/2016 12:49:20 PM.719,210.1,-3,14.8,-39.5900001525879,-40.0
6/30/2016 12:49:21 PM.719,210.2,-3,14.8,-39.5900001525879,-40.0
6/30/2016 12:49:22 PM.719,210.0,-3,14.8,-39.5900001525879,-39.9
6/30/2016 12:49:23 PM.719,209.9,-3,14.9,-39.5900001525879,-39.9
6/30/2016 12:49:24 PM.719,209.8,-3,14.8,-39.5900001525879,-39.9
6/30/2016 12:49:25 PM.719,209.7,-3,14.8,-39.5900001525879,-39.9
