$STATE   240048   238979 16 15 48.00   41  5.86   87 54.50    194.0   239875   0.25  -0.13 -63.03   239911 996.31  34.82   239879   141    90  -747   240046   0.01  -0.00   1.05   235743   5.00     1
$STATE   245049   242986 16 15 52.00   41  5.86   87 54.50    193.0   244878   0.24  -0.12 -63.06   244914 996.28  34.86   244882   138    93  -743   245048   0.00  -0.00   1.05   240995   5.00     1
$STATE   250050   246980 16 15 56.00   41  5.86   87 54.50    193.0   249880   0.25  -0.11 -63.07   249917 996.25  34.88   249885   145    89  -744   249851   0.01  -0.00   1.04   246247   5.00     1
$STATE   255051   254999 16 16  4.00   41  5.86   87 54.50    196.0   254883   0.26  -0.12 -63.10   254920 996.30  34.92   254888   139    88  -745   254854   0.01  -0.00   1.05   251498   5.00     4
$STATE   260052   258998 16 16  8.00   41  5.86   87 54.50    197.0   259886   0.25  -0.12 -63.13   259923 996.29  34.99   259891   137    90  -741   259857   0.00  -0.00   1.05   256750   5.00     1
$STATE   265053   262993 16 16 12.00   41  5.85   87 54.50    200.0   264890   0.44  -0.03 -63.12   264926 996.30  35.00   264894   144    90  -753   264860   0.01  -0.00   1.05   262002   5.00     2
$STATE   270054   266968 16 16 16.00   41  5.85   87 54.50    202.0   269892   0.42  -0.06 -62.07   269929 996.33  35.06   269897   135    91  -752   269863   0.01  -0.00   1.05   267254   5.00     1
$STATE   275055   274994 16 16 24.00   41  5.85   87 54.50    210.0   274895   0.28  -0.05 -62.71   274932 996.30  35.09   274899   137    84  -747   274866   0.01  -0.00   1.04   272505   5.00     1
$STATE   280056   279001 16 16 28.00   41  5.85   87 54.50    208.0   279898   0.27  -0.07 -62.66   279935 996.29  35.12   279902   133    82  -750   279869   0.00  -0.00   1.05   277757   5.00     3
$STATE   285057   282946 16 16 32.00   41  5.85   87 54.50    209.0   284901   0.28  -0.07 -62.63   284938 996.37  35.18   284905   140    84  -742   284872   0.00  -0.00   1.04   283009   5.00     3
$STATE   290058   286962 16 16 36.00   41  5.85   87 54.50    206.0   289904   0.30  -0.08 -62.63   289940 996.25  35.21   289908   138    84  -742   289875   0.01  -0.00   1.05   288260   5.00     0
$STATE   295059   294999 16 16 44.00   41  5.85   87 54.50    200.0   294907   0.30  -0.08 -62.66   294944 996.27  35.28   294911   140    82  -743   294878   0.00  -0.00   1.05   293512   5.00     0
$STATE   300060   298978 16 16 48.00   41  5.85   87 54.50    199.0   299910   0.29  -0.08 -62.68   299946 996.23  35.30   299914   141    84  -744   299881   0.00  -0.00   1.05   298764   5.00     1
$STATE   305061   302981 16 16 52.00   41  5.85   87 54.50    197.0   304913   0.30  -0.08 -62.69   304950 996.28  35.33   304917   139    86  -740   304884   0.01  -0.00   1.04   304015   5.00     2
$STATE   310062   306991 16 16 56.00   41  5.85   87 54.50    196.0   309916   0.26   0.07 -62.72   309952 996.24  35.38   309920   134    80  -742   309887   0.02  -0.02   1.05   309267   5.00     0
$STATE   315063   315008 16 17  4.00   41  5.85   87 54.50    194.0   314919   0.26  -0.06 -62.96   314955 996.19  35.42   314923   141    82  -752   314890   0.00  -0.00   1.03   314519   5.00     1
$STATE   320064   318974 16 17  8.00   41  5.85   87 54.50    194.0   319922   0.28  -0.07 -63.02   319958 996.27  35.44   319926   144    78  -750   319893   0.01  -0.00   1.05   319770   5.00     1
$STATE   325065   322980 16 17 12.00   41  5.85   87 54.50    195.0   324925   0.28  -0.05 -63.06   324961 996.26  35.50   324929   142    76  -750   324896   0.01   0.00   1.05   325022   5.00     1
$STATE   330066   326977 16 17 16.00   41  5.85   87 54.50    195.0   329928   0.27  -0.11 -63.10   329965 996.19  35.53   329932   141    76  -750   329899   0.00  -0.00   1.05   325022   5.00     1
$STATE   335067   334991 16 17 24.00   41  5.85   87 54.50    190.0   334931   0.51  -0.20 -63.41   334967 996.27  35.56   334935   148    74  -743   334902   0.02   0.00   1.05   331099   5.00  2602
$STATE   340068   338966 16 17 28.00   41  5.85   87 54.50    191.0   339934   0.32  -0.06 -63.78   339970 996.24  35.58   339938   152    74  -764   339905   0.01  -0.00   1.04   336347   5.00     3
$STATE   345069   342997 16 17 32.00   41  5.85   87 54.50    191.0   344937   0.37  -0.17 -60.65   344973 996.20  35.63   344941   138    78  -781   344908   0.01  -0.01   1.04   341599   5.00     4
$STATE   350070   346992 16 17 36.00   41  5.85   87 54.50    191.0   349940   0.24  -0.07 -61.67   349977 996.20  35.67   349945   132    83  -758   349911   0.00  -0.00   1.05   346851   5.00     0
$STATE   355071   354992 16 17 44.00   41  5.85   87 54.50    191.0   354943   0.28  -0.08 -61.67   354980 996.23  35.69   354948   134    78  -761   354914   0.01  -0.00   1.05   352102   5.00     2
$STATE   360072   358990 16 17 48.00   41  5.85   87 54.50    190.0   359946   0.30  -0.09 -61.67   359983 996.23  35.75   359950   132    75  -754   359917   0.01  -0.00   1.04   357354   5.00     2
$STATE   365073   362994 16 17 52.00   41  5.85   87 54.50    190.0   364949   0.25  -0.03 -61.53   364986 996.23  35.75   364953   139    83  -753   364920   0.00   0.00   1.04   362606   5.00     1
